Employee ID,Departments,Promoted,Review,Projects,Salary,Tenure,Satisfaction,averageWorkingHours_month,left
30020811,Support,0,0.48,4,HIgh,4,0.68,251,0
30020812,Support,0,0.6,2,Low,6,0.68,192,0
30020813,Support,0,0.71,6,Medium,5,0.16,227,0
30020814,Support,0,0.56,6,Medium,5,0.15,140,0
30020815,Technical,0,0.49,3,Medium,2,0.55,152,0
30020816,Technical,0,0.66,4,Medium,4,0.72,202,0
30020817,Technical,0,0.89,2,Low,4,0.91,219,0
30020818,Management,0,0.91,4,Low,4,0.3,248,0
30020819,IT,0,0.68,5,Low,2,0.56,203,0
30020820,IT,0,0.94,3,Low,3,0.94,255,0
30020821,IT,0,0.63,5,Low,3,0.82,177,0
30020822,IT,0,0.86,5,Low,3,0.66,185,0
30020823,IT,0,0.64,4,Low,6,0.74,101,0
30020824,Product Management,0,0.5,3,Low,3,0.63,246,0
30020825,Product Management,0,0.42,6,Low,2,0.65,220,0
30020826,Product Management,0,0.81,3,Low,2,0.56,145,0
30020827,Product Management,0,0.73,6,Low,5,0.32,194,0
30020828,IT,0,0.9,4,Low,2,0.8,241,0
30020829,Research and Development,0,0.87,6,Low,4,0.34,175,0
30020830,Research and Development,0,0.71,5,Low,2,0.62,149,0
30020831,Research and Development,0,0.86,3,Low,2,0.5,253,0
30020832,Research and Development,0,0.98,5,Low,3,0.58,218,0
30020833,Research and Development,0,0.9,2,Low,3,0.94,263,0
30020834,Research and Development,0,0.99,4,Low,3,0.67,247,0
30020835,Marketing,0,0.74,6,Low,4,0.2,148,0
30020836,Sales,0,0.59,5,Low,2,0.91,162,0
30020837,Accounting,0,0.67,2,Low,4,0.91,255,0
30020838,Support,0,0.87,3,Medium,3,0.78,191,0
30020839,Technical,0,0.55,3,Medium,4,0.82,217,0
30020840,Management,0,0.96,3,Medium,3,0.54,201,0
30020841,Marketing,0,0.81,3,Medium,3,0.53,253,0
30020842,Marketing,0,0.55,4,Medium,5,0.47,122,0
30020843,Marketing,0,0.5,3,Medium,3,0.87,269,0
30020844,Sales,0,0.68,4,Medium,3,0.5,161,0
30020845,Sales,0,0.83,3,Medium,2,0.59,156,0
30020846,Sales,0,0.69,3,Medium,3,0.89,173,0
30020847,Sales,0,0.49,4,Medium,3,0.54,152,0
30020848,Sales,0,0.85,3,Medium,3,0.62,145,0
30020849,Sales,0,0.85,3,Medium,3,0.91,248,0
30020850,Sales,0,0.99,2,HIgh,2,0.84,184,0
30020851,Sales,0,0.65,4,Low,2,0.69,232,0
30020852,Sales,0,0.63,3,Medium,2,0.76,162,0
30020853,Sales,0,0.54,4,Medium,3,0.8,269,0
30020854,Sales,0,0.47,5,Medium,3,0.4,108,0
30020855,Sales,0,0.99,3,Medium,3,0.8,248,0
30020856,Sales,0,0.4,2,Low,5,0.76,122,0
30020857,Sales,0,0.9,4,Low,2,0.55,273,0
30020858,Sales,0,0.63,3,Low,6,0.98,285,0
30020859,Sales,0,0.56,4,Low,3,0.54,227,0
30020860,Sales,0,0.56,4,Low,2,0.63,248,0
30020861,Sales,0,0.63,3,Low,3,0.88,257,0
30020862,Sales,0,0.95,5,Low,3,0.5,194,0
30020863,Accounting,0,0.72,3,Low,3,0.52,253,0
30020864,Accounting,0,0.95,4,Low,3,0.89,141,0
30020865,Accounting,0,0.9,4,Low,3,0.55,199,0
30020866,Human Resource,0,0.81,3,Low,2,0.51,143,0
30020867,Human Resource,0,0.52,5,Low,3,0.35,244,0
30020868,Human Resource,0,0.71,5,Low,2,0.54,173,0
30020869,Human Resource,0,0.84,4,Low,3,0.72,186,0
30020870,Technical,0,0.93,2,Low,3,0.61,247,0
30020871,Technical,0,0.93,3,Low,4,0.17,218,0
30020872,Technical,0,0.88,3,Low,2,0.71,140,0
30020873,Technical,0,0.52,4,Low,2,0.88,166,0
30020874,Technical,0,1,3,Low,2,0.48,216,0
30020875,Technical,0,0.97,6,Low,3,0.16,235,0
30020876,Technical,0,0.72,3,Low,3,0.62,188,0
30020877,Technical,0,0.47,3,Medium,2,0.59,143,0
30020878,Technical,0,0.9,4,Medium,4,0.14,198,0
30020879,Technical,0,0.92,4,Medium,3,0.96,148,0
30020880,Technical,0,0.42,6,Medium,4,0.96,101,0
30020881,Support,0,0.89,4,Medium,6,0.13,249,0
30020882,Support,0,0.61,5,Medium,3,0.64,249,0
30020883,Support,0,0.67,5,Medium,2,0.64,198,0
30020884,Support,0,0.72,3,Medium,3,0.57,202,0
30020885,Support,0,1,3,Medium,3,0.49,176,0
30020886,Support,0,0.79,4,Medium,2,0.89,133,0
30020887,Support,0,0.75,5,Medium,2,0.94,238,0
30020888,Support,0,0.58,2,Medium,4,0.51,181,0
30020889,Support,0,0.85,5,HIgh,3,0.8,242,0
30020890,Support,0,0.51,4,Low,2,0.74,185,0
30020891,Support,0,0.85,4,Medium,3,0.66,237,0
30020892,Technical,0,0.99,5,Medium,3,0.66,244,0
30020893,Technical,0,0.62,3,Medium,4,0.59,178,0
30020894,Technical,0,0.57,3,Medium,3,0.91,164,0
30020895,Management,0,0.98,5,Low,4,0.83,189,0
30020896,IT,0,0.91,3,Low,2,0.5,212,0
30020897,IT,0,0.97,4,Low,3,0.69,233,0
30020898,IT,0,0.91,5,Low,3,0.87,268,0
30020899,IT,0,0.43,2,Low,2,0.37,155,0
30020900,IT,0,0.98,4,Low,3,0.9,257,0
30020901,Product Management,0,0.41,4,Low,5,0.68,254,0
30020902,Product Management,0,0.63,4,Low,3,0.93,143,0
30020903,Product Management,0,0.45,3,Low,2,0.95,225,0
30020904,Product Management,0,1,4,Low,2,0.99,223,0
30020905,IT,0,0.9,2,Low,6,0.64,101,0
30020906,Research and Development,0,0.37,2,Low,6,0.96,159,0
30020907,Research and Development,0,0.54,5,Low,2,0.92,141,0
30020908,Research and Development,0,0.52,5,Low,5,0.22,147,0
30020909,Research and Development,0,0.99,5,Low,3,0.82,252,0
30020910,Research and Development,0,0.89,3,Low,3,0.75,196,0
30020911,Research and Development,0,0.89,6,Low,3,0.2,244,0
30020912,Marketing,0,0.73,3,Low,3,0.64,142,0
30020913,Sales,0,0.9,4,Low,4,0.62,155,0
30020914,Accounting,0,0.59,3,Low,2,0.73,219,0
30020915,Support,0,0.51,3,Low,4,0.52,213,0
30020916,Technical,0,0.67,5,Medium,3,0.63,263,0
30020917,Management,0,0.92,4,Medium,3,0.84,274,0
30020918,Marketing,0,0.96,3,Medium,3,0.49,140,0
30020919,Marketing,0,0.78,4,Medium,2,0.54,176,0
30020920,Marketing,0,0.78,4,Medium,2,0.52,206,0
30020921,Sales,0,0.63,6,Medium,6,0.66,223,0
30020922,Sales,0,0.41,2,Medium,6,0.73,231,0
30020923,Sales,0,0.64,3,Medium,3,0.54,250,0
30020924,Sales,0,0.68,5,Medium,4,0.72,266,0
30020925,Sales,0,0.64,4,Medium,3,0.75,247,0
30020926,Sales,0,0.57,3,Medium,2,0.77,189,0
30020927,Sales,0,0.94,5,Medium,5,0.42,227,0
30020928,Sales,0,0.69,4,HIgh,4,0.13,127,0
30020929,Sales,0,0.88,5,Low,5,0.73,204,0
30020930,Sales,0,0.95,5,Medium,3,0.5,137,0
30020931,Sales,0,0.62,4,Medium,3,0.92,265,0
30020932,Sales,0,0.66,3,Medium,2,0.73,135,0
30020933,Sales,0,0.38,2,Medium,3,0.74,126,0
30020934,Sales,0,0.78,3,Low,2,0.76,189,0
30020935,Sales,0,0.92,3,Low,4,0.53,207,0
30020936,Sales,0,0.72,3,Low,3,0.65,134,0
30020937,Sales,0,0.85,4,Low,2,0.91,203,0
30020938,Sales,0,0.76,5,Low,3,0.69,222,0
30020939,Sales,0,0.66,3,Low,2,0.56,232,0
30020940,Accounting,0,0.81,4,Low,5,0.55,267,0
30020941,Accounting,0,0.5,5,Low,3,0.74,131,0
30020942,Accounting,0,0.86,3,Low,4,0.86,155,0
30020943,Human Resource,0,0.74,3,Low,3,0.82,232,0
30020944,Human Resource,0,0.8,3,Low,5,0.35,137,0
30020945,Human Resource,0,0.99,4,Low,4,0.93,136,0
30020946,Human Resource,0,0.77,3,Low,2,0.55,237,0
30020947,Technical,0,0.68,4,Low,3,0.99,190,0
30020948,Technical,0,0.89,4,Low,3,0.91,144,0
30020949,Technical,0,0.65,6,Low,3,0.24,194,0
30020950,Technical,0,0.67,3,Low,2,0.77,186,0
30020951,Technical,0,0.66,3,Low,3,0.64,218,0
30020952,Technical,0,0.76,5,Low,2,0.58,260,0
30020953,Technical,0,0.99,4,Low,4,0.65,200,0
30020954,Technical,0,0.68,3,Low,3,0.44,140,0
30020955,Technical,0,0.75,2,Medium,3,0.59,156,0
30020956,Technical,0,0.56,3,Medium,3,0.99,193,0
30020957,Technical,0,0.79,4,Medium,3,0.75,145,0
30020958,Support,0,0.49,4,Medium,2,0.77,217,0
30020959,Support,0,0.64,4,Medium,3,0.85,162,0
30020960,Support,0,0.93,5,Medium,4,0.77,182,0
30020961,Support,0,0.95,3,Medium,3,0.54,221,0
30020962,Support,0,0.82,4,Medium,2,0.69,208,0
30020963,Support,0,0.65,5,Medium,3,0.66,161,0
30020964,Support,0,0.65,4,Medium,3,0.51,269,0
30020965,Support,0,0.59,4,Medium,3,0.74,155,0
30020966,Support,0,0.72,3,Medium,3,0.55,110,0
30020967,Support,0,0.84,3,HIgh,3,0.65,154,0
30020968,Support,0,0.77,6,Low,4,0.2,213,0
30020969,Technical,0,0.94,5,Medium,3,0.92,248,0
30020970,Technical,0,0.6,3,Medium,3,0.57,202,0
30020971,Technical,0,0.78,2,Medium,6,0.75,251,0
30020972,Management,0,0.84,3,Medium,2,0.68,239,0
30020973,IT,0,0.7,3,Low,3,0.97,203,0
30020974,IT,0,0.48,4,Low,5,0.79,184,0
30020975,IT,0,0.75,4,Low,3,0.66,203,0
30020976,IT,0,0.69,3,Low,2,0.96,214,0
30020977,IT,0,0.69,4,Low,3,0.73,161,0
30020978,Product Management,0,0.58,5,Low,2,0.29,234,0
30020979,Product Management,0,0.56,3,Low,2,0.58,151,0
30020980,Product Management,0,0.58,4,Low,3,0.72,149,0
30020981,Product Management,0,0.87,4,Low,3,0.94,240,0
30020982,IT,0,0.56,5,Low,2,0.48,140,0
30020983,Research and Development,0,0.99,3,Low,2,0.6,187,0
30020984,Research and Development,0,0.58,5,Low,2,0.97,156,0
30020985,Research and Development,0,0.41,4,Low,4,0.74,250,0
30020986,Research and Development,0,0.61,3,Low,2,0.97,165,0
30020987,Research and Development,0,0.67,5,Low,3,0.88,260,0
30020988,Marketing,0,0.7,3,Low,3,0.5,274,0
30020989,Sales,0,0.98,4,Low,3,0.93,160,0
30020990,Accounting,0,0.7,5,Low,4,0.3,280,0
30020991,Support,0,0.53,3,Low,3,0.69,142,0
30020992,Technical,0,0.9,2,Low,2,0.69,155,0
30020993,Management,0,0.67,4,Low,2,0.53,167,0
30020994,Marketing,0,0.8,3,Medium,3,0.32,263,0
30020995,Marketing,0,0.75,3,Medium,4,0.73,259,0
30020996,Marketing,0,0.61,4,Medium,3,0.77,223,0
30020997,Sales,0,0.81,6,Medium,5,0.59,123,0
30020998,Sales,0,0.51,5,Medium,3,0.19,226,0
30020999,Sales,0,0.95,3,Medium,2,0.78,270,0
30021000,Sales,0,0.74,3,Medium,3,0.84,139,0
30021001,Sales,0,0.77,5,Medium,2,0.65,241,0
30021002,Sales,0,0.43,2,Medium,6,0.38,160,0
30021003,Sales,0,0.47,3,Medium,5,0.12,258,0
30021004,Sales,0,0.81,5,Medium,5,0.74,106,0
30021005,Sales,0,0.82,4,Medium,2,0.67,171,0
30021006,Sales,0,0.79,3,HIgh,3,0.5,186,0
30021007,Sales,0,0.39,6,Low,5,0.99,214,0
30021008,Sales,0,0.89,4,Medium,3,0.79,240,0
30021009,Sales,0,0.51,4,Medium,3,0.72,164,0
30021010,Sales,0,0.57,4,Medium,3,0.83,232,0
30021011,Sales,0,0.55,5,Medium,2,0.69,242,0
30021012,Sales,0,0.89,5,Low,3,0.5,222,0
30021013,Sales,0,0.84,3,Low,2,0.82,139,0
30021014,Sales,0,0.56,4,Low,3,0.68,272,0
30021015,Sales,0,0.69,4,Low,2,0.82,262,0
30021016,Accounting,0,0.81,2,Low,3,0.32,249,0
30021017,Accounting,0,0.86,4,Low,3,0.93,219,0
30021018,Accounting,0,0.73,4,Low,5,0.42,208,0
30021019,Human Resource,0,0.44,3,Low,6,0.22,166,0
30021020,Human Resource,0,0.88,3,Low,3,0.56,174,0
30021021,Human Resource,0,0.75,4,Low,3,0.77,225,0
30021022,Human Resource,0,0.48,2,Low,6,0.29,116,0
30021023,Technical,0,0.65,3,Low,2,0.97,219,0
30021024,Technical,0,0.7,4,Low,2,0.91,196,0
30021025,Technical,0,0.67,4,Low,3,0.52,210,0
30021026,Technical,0,0.64,2,Low,3,0.54,219,0
30021027,Technical,0,0.98,3,Low,3,0.54,197,0
30021028,Technical,0,0.52,2,Low,6,0.67,102,0
30021029,Technical,0,0.85,3,Low,4,0.72,186,0
30021030,Technical,0,0.51,4,Low,2,0.68,224,0
30021031,Technical,0,0.98,3,Low,2,0.65,283,0
30021032,Technical,0,0.98,5,Low,4,0.72,197,0
30021033,Technical,0,0.79,5,Medium,3,0.51,267,0
30021034,Support,0,0.58,4,Medium,3,0.8,172,0
30021035,Support,0,0.93,4,Medium,2,0.83,261,0
30021036,Support,0,0.86,3,Medium,4,0.15,204,0
30021037,Support,0,0.73,4,Medium,2,0.5,237,0
30021038,Support,0,0.55,2,Medium,3,0.8,212,0
30021039,Support,0,0.62,4,Medium,2,0.96,217,0
30021040,Support,0,0.7,5,Medium,3,0.67,159,0
30021041,Support,0,0.96,5,Medium,3,0.98,139,0
30021042,Support,0,0.59,5,Medium,3,0.88,230,0
30021043,Support,0,0.79,3,Medium,4,0.85,157,0
30021044,Support,0,0.7,5,Medium,3,0.75,269,0
30021045,Technical,0,0.77,2,HIgh,3,0.38,170,0
30021046,Technical,0,0.82,2,Low,4,0.55,197,0
30021047,Technical,0,0.89,4,Medium,3,0.63,246,0
30021048,Management,0,0.51,4,Medium,3,0.78,278,0
30021049,IT,0,0.84,5,Medium,2,0.99,138,0
30021050,IT,0,0.87,3,Medium,3,0.72,238,0
30021051,IT,0,0.83,5,Low,6,0.14,175,0
30021052,IT,0,0.67,4,Low,3,0.81,216,0
30021053,IT,0,0.86,4,Low,4,0.73,196,0
30021054,Product Management,0,0.8,5,Low,3,0.58,187,0
30021055,Product Management,0,0.85,4,Low,5,0.24,155,0
30021056,Product Management,0,0.86,3,Low,5,0.31,205,0
30021057,Product Management,0,0.63,3,Low,2,0.74,230,0
30021058,IT,0,0.69,5,Low,3,0.86,157,0
30021059,Research and Development,0,0.8,4,Low,4,0.22,287,0
30021060,Research and Development,0,0.7,4,Low,3,0.66,161,0
30021061,Research and Development,0,0.76,5,Low,2,0.21,239,0
30021062,Research and Development,0,0.61,3,Low,2,0.95,267,0
30021063,Research and Development,0,0.55,5,Low,5,0.24,208,0
30021064,Marketing,0,0.95,3,Low,3,0.66,133,0
30021065,Marketing,0,0.86,3,Low,3,0.88,187,0
30021066,Sales,0,0.61,4,Low,2,0.67,140,0
30021067,Accounting,0,0.58,4,Low,3,0.75,270,0
30021068,Support,0,0.48,3,Low,3,0.93,147,0
30021069,Technical,0,0.71,3,Low,2,0.64,181,0
30021070,Management,0,0.53,3,Low,3,0.51,156,0
30021071,Marketing,0,0.5,4,Low,3,0.98,207,0
30021072,Marketing,0,0.63,4,Medium,4,0.72,241,0
30021073,Marketing,0,0.75,4,Medium,3,0.51,154,0
30021074,Sales,0,0.58,4,Medium,3,0.54,206,0
30021075,Sales,0,0.76,4,Medium,2,0.99,204,0
30021076,Sales,0,0.9,4,Medium,3,0.44,117,0
30021077,Sales,0,0.48,5,Medium,3,0.74,144,0
30021078,Sales,0,0.77,3,Medium,3,0.9,156,0
30021079,Sales,0,0.58,4,Medium,4,0.86,211,0
30021080,Sales,0,0.52,3,Medium,4,0.66,149,0
30021081,Sales,0,0.96,4,Medium,5,0.64,152,0
30021082,Sales,0,0.59,4,Medium,2,0.5,192,0
30021083,Sales,0,0.68,4,Medium,4,0.88,274,0
30021084,Sales,0,0.47,5,HIgh,6,0.72,168,0
30021085,Sales,0,0.53,4,Low,3,0.53,205,0
30021086,Sales,0,0.77,3,Medium,3,0.83,228,0
30021087,Sales,0,0.52,4,Medium,5,0.24,228,0
30021088,Sales,0,0.75,5,Medium,3,0.66,227,0
30021089,Sales,0,0.63,3,Medium,3,0.43,156,0
30021090,Sales,0,0.66,5,Low,2,0.75,177,0
30021091,Sales,0,0.89,6,Low,5,0.42,188,0
30021092,Sales,0,0.74,3,Low,4,0.54,185,0
30021093,Accounting,0,0.85,3,Low,4,0.84,153,0
30021094,Accounting,0,0.79,4,Low,3,0.95,174,0
30021095,Accounting,0,0.61,4,Low,3,0.6,209,0
30021096,Human Resource,0,0.71,3,Low,2,0.95,251,0
30021097,Human Resource,0,0.89,3,Low,3,0.62,153,0
30021098,Human Resource,0,0.73,3,Low,2,0.89,210,0
30021099,Human Resource,0,0.93,5,Low,3,0.73,167,0
30021100,Technical,0,0.94,3,Low,2,0.86,151,0
30021101,Technical,0,0.73,3,Low,2,0.76,158,0
30021102,Technical,0,0.76,3,Low,5,0.91,116,0
30021103,Technical,0,0.81,5,Low,2,1,178,0
30021104,Technical,0,0.78,4,Low,3,0.98,155,0
30021105,Technical,0,0.89,3,Low,2,0.65,151,0
30021106,Technical,0,0.79,4,Low,2,0.62,216,0
30021107,Technical,0,0.82,5,Low,3,0.83,179,0
30021108,Technical,0,1,4,Low,4,0.75,135,0
30021109,Technical,0,0.63,4,Low,4,0.82,232,0
30021110,Technical,0,0.68,4,Low,3,0.69,168,0
30021111,Support,0,0.96,6,Medium,5,0.41,171,0
30021112,Support,0,0.64,5,Medium,2,0.52,258,0
30021113,Support,0,0.86,3,Medium,2,0.74,221,0
30021114,Support,0,0.96,5,Medium,3,0.33,97,0
30021115,Support,0,0.69,3,Medium,3,0.8,164,0
30021116,Support,0,0.89,4,Medium,3,0.82,237,0
30021117,Support,0,0.65,5,Medium,2,0.59,161,0
30021118,Support,0,0.8,4,Medium,2,0.98,134,0
30021119,Support,0,0.94,4,Medium,3,0.93,188,0
30021120,Support,0,0.95,4,Medium,3,0.49,181,0
30021121,Support,0,0.94,4,Medium,2,0.6,160,0
30021122,Technical,0,0.82,6,Medium,5,0.34,197,0
30021123,Technical,0,0.77,3,HIgh,3,0.71,145,0
30021124,Technical,0,0.64,5,Low,2,0.6,221,0
30021125,Management,0,0.78,6,Medium,5,0.12,260,0
30021126,IT,0,0.87,3,Medium,5,0.16,99,0
30021127,IT,0,0.61,3,Medium,3,0.57,243,0
30021128,IT,0,0.8,5,Medium,3,0.72,244,0
30021129,IT,0,0.55,4,Low,4,0.91,179,0
30021130,IT,0,0.49,4,Low,6,0.95,146,0
30021131,Product Management,0,0.9,3,Low,2,0.71,262,0
30021132,Product Management,0,0.69,4,Low,2,0.9,174,0
30021133,Product Management,0,0.81,4,Low,4,0.66,148,0
30021134,Product Management,0,0.59,5,Low,3,0.48,235,0
30021135,IT,0,0.82,5,Low,2,0.82,285,0
30021136,Research and Development,0,0.79,4,Low,3,0.83,143,0
30021137,Research and Development,0,0.82,6,Low,5,0.85,141,0
30021138,Research and Development,0,0.47,3,Low,4,0.84,125,0
30021139,Research and Development,0,0.51,4,Low,3,0.99,232,0
30021140,Research and Development,0,0.72,3,Low,2,0.54,172,0
30021141,Marketing,0,0.42,5,Low,5,0.64,283,0
30021142,Sales,0,0.68,3,Low,3,0.67,189,0
30021143,Accounting,0,0.54,2,Low,3,0.48,144,0
30021144,Support,0,0.77,4,Low,3,0.58,145,0
30021145,Technical,0,0.59,3,Low,3,0.54,200,0
30021146,Management,0,0.65,3,Low,4,0.25,264,0
30021147,Marketing,0,0.53,3,Low,3,0.9,215,0
30021148,Marketing,0,0.39,4,Low,3,0.48,272,0
30021149,Marketing,0,0.9,5,Low,3,0.76,142,0
30021150,Sales,0,0.53,5,Medium,2,0.72,240,0
30021151,Sales,0,0.66,4,Medium,2,0.95,168,0
30021152,Sales,0,0.55,4,Medium,4,0.73,171,0
30021153,Sales,0,0.7,3,Medium,2,0.93,159,0
30021154,Sales,0,0.61,3,Medium,4,0.89,175,0
30021155,Sales,0,0.97,4,Medium,3,0.7,244,0
30021156,Sales,0,0.57,3,Medium,3,0.98,198,0
30021157,Sales,0,0.65,5,Medium,3,0.72,151,0
30021158,Sales,0,0.69,2,Medium,4,0.49,188,0
30021159,Sales,0,0.85,3,Medium,2,0.15,199,0
30021160,Sales,0,0.96,4,Medium,3,0.57,257,0
30021161,Sales,0,0.81,4,Medium,4,0.21,144,0
30021162,Sales,0,0.57,4,HIgh,3,0.46,275,0
30021163,Sales,0,0.52,3,Low,3,0.56,243,0
30021164,Sales,0,0.66,3,Medium,2,0.81,181,0
30021165,Sales,0,0.59,5,Medium,3,0.93,172,0
30021166,Sales,0,0.97,3,Medium,5,0.82,244,0
30021167,Sales,0,0.51,4,Medium,3,0.76,242,0
30021168,Sales,0,0.81,3,Low,2,0.97,249,0
30021169,Accounting,0,0.81,5,Low,3,0.38,128,0
30021170,Accounting,0,0.49,3,Low,3,0.46,213,0
30021171,Accounting,0,0.57,4,Low,3,0.34,152,0
30021172,Human Resource,0,0.76,4,Low,3,0.63,245,0
30021173,Human Resource,0,0.56,4,Low,3,0.57,113,0
30021174,Human Resource,0,0.76,4,Low,5,0.17,280,0
30021175,Human Resource,0,0.67,3,Low,3,0.74,273,0
30021176,Technical,0,0.56,4,Low,3,0.59,221,0
30021177,Technical,0,0.61,5,Low,3,0.49,133,0
30021178,Technical,0,0.58,3,Low,4,0.49,136,0
30021179,Technical,0,0.71,4,Low,3,0.61,243,0
30021180,Technical,0,0.79,5,Low,3,0.81,135,0
30021181,Technical,0,0.63,3,Low,3,0.74,231,0
30021182,Technical,0,0.98,3,Low,4,0.91,259,0
30021183,Technical,0,0.66,3,Low,2,0.71,238,0
30021184,Technical,0,0.71,3,Low,3,0.73,210,0
30021185,Technical,0,0.4,3,Low,6,0.44,120,0
30021186,Technical,0,0.56,2,Low,4,0.6,203,0
30021187,Support,0,0.88,4,Low,2,0.73,148,0
30021188,Support,0,0.54,4,Low,3,0.8,258,0
30021189,Support,0,0.5,3,Medium,2,0.97,225,0
30021190,Support,0,0.75,4,Medium,2,0.99,208,0
30021191,Support,0,0.82,4,Medium,3,0.96,274,0
30021192,Support,0,0.7,5,Medium,6,0.24,147,0
30021193,Support,0,0.39,2,Medium,3,0.45,167,0
30021194,Support,0,0.96,4,Medium,4,0.74,154,0
30021195,Support,0,0.98,4,Medium,3,0.6,195,0
30021196,Support,0,0.56,3,Medium,4,0.67,237,0
30021197,Support,0,0.99,4,Medium,2,0.57,222,0
30021198,Technical,0,0.71,5,Medium,4,0.87,145,0
30021199,Technical,0,0.83,3,Medium,5,0.25,257,0
30021200,Technical,0,0.84,3,Medium,4,0.98,286,0
30021201,Management,0,0.64,2,HIgh,3,0.3,137,0
30021202,IT,0,0.52,5,Low,2,0.21,130,0
30021203,IT,0,0.7,3,Medium,2,0.56,214,0
30021204,IT,0,0.96,3,Medium,2,0.75,138,0
30021205,IT,0,0.77,3,Medium,3,0.5,166,0
30021206,IT,0,0.92,4,Medium,5,0.61,159,0
30021207,Product Management,0,0.59,5,Low,4,0.83,160,0
30021208,Product Management,0,0.76,3,Low,4,0.66,155,0
30021209,Product Management,0,0.68,3,Low,3,0.84,231,0
30021210,Product Management,0,0.57,4,Low,3,0.87,227,0
30021211,IT,0,0.37,3,Low,2,0.48,181,0
30021212,Research and Development,0,0.79,4,Low,3,0.84,222,0
30021213,Research and Development,0,0.71,3,Low,3,0.49,196,0
30021214,Research and Development,0,0.93,3,Low,3,0.67,206,0
30021215,Research and Development,0,0.93,6,Low,6,0.12,257,0
30021216,Research and Development,0,0.67,5,Low,2,0.99,153,0
30021217,Marketing,0,0.59,5,Low,5,0.17,250,0
30021218,Sales,0,0.66,3,Low,5,0.58,250,0
30021219,Accounting,0,0.73,3,Low,3,0.5,148,0
30021220,Support,0,0.69,3,Low,2,0.35,141,0
30021221,Technical,0,0.95,6,Low,3,0.93,147,0
30021222,Management,0,0.87,3,Low,3,0.73,142,0
30021223,Marketing,0,0.54,3,Low,2,0.91,210,0
30021224,Marketing,0,0.66,3,Low,2,0.72,152,0
30021225,Marketing,0,0.39,3,Low,3,0.51,149,0
30021226,Sales,0,0.92,3,Low,3,0.55,198,0
30021227,Sales,0,0.76,3,Low,5,0.66,139,0
30021228,Sales,0,0.41,6,Medium,6,0.84,255,0
30021229,Sales,0,0.8,4,Medium,2,0.81,229,0
30021230,Sales,0,0.69,5,Medium,2,0.81,134,0
30021231,Sales,0,0.75,5,Medium,3,0.5,255,0
30021232,Sales,0,0.68,5,Medium,3,0.78,189,0
30021233,Sales,0,0.74,3,Medium,3,0.76,183,0
30021234,Sales,0,0.71,3,Medium,2,0.49,154,0
30021235,Sales,0,0.61,3,Medium,3,0.99,167,0
30021236,Sales,0,0.48,4,Medium,5,0.73,139,0
30021237,Sales,0,0.74,5,Medium,2,0.88,245,0
30021238,Sales,0,0.91,4,Medium,3,0.79,200,0
30021239,Sales,0,0.98,3,Medium,2,0.83,159,0
30021240,Sales,0,0.44,4,HIgh,6,0.21,163,0
30021241,Sales,0,0.52,3,Low,2,0.87,158,0
30021242,Sales,0,0.89,3,Medium,3,1,194,0
30021243,Sales,0,0.98,3,Medium,3,0.49,267,0
30021244,Sales,0,0.63,3,Medium,2,0.51,183,0
30021245,Accounting,0,0.64,3,Medium,2,0.63,174,0
30021246,Accounting,0,0.63,4,Low,3,0.91,240,0
30021247,Accounting,0,0.5,2,Low,4,0.54,123,0
30021248,Human Resource,0,0.59,4,Low,3,1,174,0
30021249,Human Resource,0,0.91,5,Low,3,0.64,246,0
30021250,Human Resource,0,0.96,5,Low,2,0.65,173,0
30021251,Human Resource,0,0.93,4,Low,5,0.15,185,0
30021252,Technical,0,0.83,4,Low,3,0.81,259,0
30021253,Technical,0,0.83,3,Low,4,0.61,112,0
30021254,Technical,0,0.55,5,Medium,2,0.86,219,0
30021255,Technical,0,0.62,3,Medium,2,0.71,258,0
30021256,Technical,0,0.82,5,Medium,3,0.72,287,0
30021257,Technical,0,0.37,5,Medium,2,0.84,186,0
30021258,Technical,0,0.74,3,Medium,4,0.38,159,0
30021259,Technical,0,0.56,4,Medium,3,0.75,230,0
30021260,Technical,0,0.77,5,Medium,5,0.93,106,0
30021261,Technical,0,0.64,4,Medium,3,0.71,189,0
30021262,Technical,0,0.96,3,Medium,3,0.75,252,0
30021263,Support,0,0.68,4,Medium,2,0.56,220,0
30021264,Support,0,0.82,5,Medium,3,0.57,218,0
30021265,Support,0,0.83,4,Medium,4,0.63,145,0
30021266,Support,0,0.91,4,Medium,3,0.59,142,0
30021267,Support,0,0.62,3,Medium,2,0.77,218,0
30021268,Support,0,0.7,4,Medium,4,0.65,157,0
30021269,Support,0,0.49,4,Medium,3,0.84,178,0
30021270,Support,0,0.45,4,Medium,6,0.9,241,0
30021271,Support,0,0.83,3,Medium,3,0.6,230,0
30021272,Support,0,0.74,5,Medium,3,0.9,249,0
30021273,Support,0,0.7,5,Medium,2,0.94,147,0
30021274,Technical,0,0.9,4,Medium,3,0.56,115,0
30021275,Technical,0,0.86,5,Medium,3,0.95,143,0
30021276,Technical,0,0.85,4,Medium,3,0.97,219,0
30021277,Management,0,0.63,4,Medium,2,0.55,218,0
30021278,IT,0,0.6,5,Medium,2,0.79,235,0
30021279,IT,0,0.76,5,HIgh,3,0.49,237,0
30021280,IT,0,0.58,5,HIgh,2,0.49,186,0
30021281,IT,0,0.65,5,HIgh,2,0.57,177,0
